company,year,PROFIT,INTEREST,GAS,ROE,EPS,BPS,PER,PBR,PSR,DR,ASSET,SALES,OPERATION_PROFIT,CASH_FLOW
한국타이어월드와이드,2016,-0.021994548359808297,1.566,11.15,9.91,2811.6,30257.17,7.38014,0.68579,2.79723,7.95,3097491375.85,690029633.0,261576954.82,279849481.72
하이트진로,2016,-0.0768921741925116,1.566,11.15,2.94,538.52,19195.4,39.18146,1.09922,0.79549,163.26,3401085182.09,1890232768.0,124005913.76,157084274.46
한전KPS,2016,-0.2683481916358629,1.566,11.15,11.2,1961.83,17550.36,27.62727,3.08826,1.9941,38.33,1092468725.44,1223106398.23,105761625.71,124126546.15
롯데하이마트,2016,0.23776467930418343,1.566,11.15,6.6,5143.57,80298.39,8.20442,0.52554,0.25289,58.51,3004858847.47,3939442418.37,174539881.09,173840524.43
DGB금융지주,2016,0.1992765537652088,1.566,11.15,7.79,1701.69,21772.52,5.74135,0.44873,0.45189,1245.87,53462400532.59,1738969328.5,386928959.82,347575238.71
한국콜마,2016,-0.15213296651864705,1.566,11.15,20.92,2515.58,12790.1,26.15699,5.1446,2.08008,71.34,492928107.51,667469194.15,73429956.72,64919877.4
쿠쿠전자,2016,-0.18837481698389458,1.566,11.15,14.92,8271.83,65634.72,15.5951,1.96542,1.76442,25.99,714794406.75,716742930.03,95403516.06,118610159.31
SKC,2016,0.1726034839892696,1.566,11.15,1.9,1149.79,38610.47,28.70089,0.85469,0.52119,131.56,3528839514.03,2359440143.63,149300909.75,167669563.7
CJ CGV,2016,-0.23402562599447285,1.566,11.15,0.82,583.05,17654.15,120.74436,3.98773,1.04015,176.14,2541773013.51,1432245446.65,70336754.22,145049384.09
현대로템,2016,0.10405397869848887,1.566,11.15,1.59,256.87,16376.3,70.65831,1.10831,0.51687,204.88,4473159688.0,2984783033.0,106233799.0,98522288.0
대웅제약,2016,0.10069322466568309,1.566,11.15,4.41,2327.68,46986.15,29.51437,1.46213,0.90053,89.35,1144699985.94,883920424.6,25893485.15,54783618.26
대한유화,2016,0.1439412690274562,1.566,11.15,23.44,41866.65,198414.2,6.58042,1.38851,1.12176,36.39,1763643254.17,1596377041.94,343018078.93,336501147.63
이노션,2016,-0.1242389777212819,1.566,11.15,11.98,3267.42,32728.15,17.47556,1.74468,1.086,146.97,1675070481.92,1051560761.87,99439957.58,71182398.59
현대그린푸드,2016,-0.10188597442011704,1.566,11.15,6.85,971.05,16210.79,15.85912,0.94998,0.59667,35.76,2181726915.0,2521747634.0,105177969.0,121843379.0
현대홈쇼핑,2016,0.01829213446395128,1.566,11.15,9.21,10788.21,123500.41,10.33536,0.90283,1.38019,30.76,1902995406.25,969434288.03,111288132.19,142681082.46
영원무역,2016,-0.18041688561919778,1.566,11.15,7.95,2482.0,28390.33,12.34891,1.07959,0.67853,73.48,2389711953.43,2001607172.39,179446187.15,167721938.17
NHN엔터테인먼트,2016,0.16680816442038982,1.566,11.15,0.47,639.43,76086.02,78.66381,0.66109,1.14911,21.7,1838187141.78,856420458.21,26368038.18,49488705.45
태광산업,2016,0.1560470166622845,1.566,11.15,1.5,12840.6,2526209.84,73.75045,0.37487,0.39474,28.38,3822296398.79,2671107287.34,160118559.46,202114777.68
락앤락,2016,0.16710476905745408,1.566,11.15,7.16,853.97,12630.14,16.97952,1.14805,1.87619,11.74,750896977.72,425063515.12,60230446.27,71248556.4
LIG넥스원,2016,-0.2024960247719474,1.566,11.15,12.75,3502.34,28711.32,22.98463,2.80377,0.95175,183.62,1791479110.12,1860784769.77,87615897.33,124644402.02
현대엘리베이,2016,-0.012640135011796283,1.566,11.15,16.32,5224.81,31604.8,10.98605,1.81618,0.80391,166.42,2107558500.18,1758791900.59,181566033.35,152904404.4
코리안리,2016,-0.07167454152318409,1.566,11.15,7.75,1329.65,17835.95,8.57368,0.63916,0.16031,353.74,9581126530.2,6684537791.34,207247780.0,169302903.0
동양생명,2016,-0.14258171939356756,1.566,11.15,0.77,111.53,17417.66,113.87071,0.72915,0.18388,1355.61,26720804834.76,6101911782.0,-29815115.0,25490155.0
하나투어,2016,0.04073688720239921,1.566,11.15,3.51,691.77,19237.07,95.55199,3.43607,1.2893,145.31,520249642.35,595538710.11,20931952.81,25529466.48
SPC삼립,2016,-0.1505473886244384,1.566,11.15,18.14,5737.19,34560.58,29.54408,4.90443,0.78201,130.78,674649803.58,1870335371.37,65502556.58,83607997.89
종근당,2016,-0.016306002940997377,1.566,11.15,12.24,4351.78,37690.73,24.01316,2.77257,1.18181,81.14,641698870.45,831985529.73,61249544.72,64879695.41
풍산,2016,0.4215146461945065,1.566,11.15,11.83,4909.74,43995.33,8.24891,0.92055,0.4008,119.86,2714949031.5,2831770051.55,217800764.15,221695272.17
코스맥스,2016,-0.13263993582384748,1.566,11.15,20.7,3758.83,21012.75,31.79181,5.68702,1.46081,221.21,665916423.82,756963565.0,52615998.59,47326941.58
한세실업,2016,-0.34307837775676575,1.566,11.15,9.3,1173.69,11498.71,21.85415,2.23069,0.66294,125.45,1270684014.71,1547654905.36,81611764.58,63432483.66
넥센타이어,2016,-0.010004413711931726,1.566,11.15,15.73,1688.55,11622.36,7.69891,1.11853,0.70613,117.66,2617913244.5,1894702700.32,248020325.02,318546672.04
부광약품,2016,-0.2418824496506371,1.566,11.15,7.19,423.21,6531.65,62.38038,4.04186,7.11362,10.72,237634085.63,138617593.78,8539108.2,21505566.73
동원시스템즈,2016,-0.18819032670619695,1.566,11.15,23.09,2375.92,11127.13,25.12711,5.36526,1.11734,238.58,1308740988.57,1300758722.95,126875363.97,99710949.94
아이에스동서,2016,-0.15553675347723805,1.566,11.15,27.86,6912.32,29293.51,6.44501,1.52081,0.79375,120.77,2074372640.32,1724101422.47,304792238.27,275001406.28
동원산업,2016,0.07063885390854563,1.566,11.15,10.32,22300.07,235635.93,16.3004,1.54263,0.77552,140.21,1900330096.55,1576385545.37,151446873.75,143463335.51
세아베스틸,2016,0.1384330945227641,1.566,11.15,5.35,2473.38,48733.44,10.32999,0.52428,0.36201,77.37,3537087560.43,2531111524.26,143463963.42,239830316.9
한일시멘트,2016,0.2944664716965866,1.566,11.15,5.59,10713.36,201876.43,7.09395,0.37647,0.39789,41.26,2158467188.81,1441199875.27,101592639.58,132980648.99
LG상사,2016,-0.10635621727557254,1.566,11.15,5.32,1500.16,32246.38,19.49792,0.90708,0.09474,214.66,5177266512.94,11966717411.72,174073738.65,112213087.72
잇츠한불,2016,-0.5733292824740972,1.566,11.15,17.77,3339.64,20503.03,12.87564,2.09725,2.8102,8.57,368859153.17,267335120.63,73288747.9,63858232.26
대웅,2016,-0.471558250385532,1.566,11.15,4.08,1705.4,45747.24,25.82972,0.9629,0.50468,69.7,1467286017.88,1014965932.47,60994092.02,58616571.11
더존비즈온,2016,0.2934297446884484,1.566,11.15,19.74,949.22,5134.99,22.5975,4.17722,3.60067,54.28,236494235.34,176766995.76,38412151.27,43505963.83
롯데칠성,2016,-0.15332556205017212,1.566,11.15,2.92,51074.48,1729102.87,28.5857,0.84437,0.83627,96.0,4650515640.86,2369469994.91,148792025.64,206716433.95
동국제강,2016,0.5088446992802245,1.566,11.15,3.12,642.31,23123.32,17.20353,0.47787,0.2106,176.27,6324651883.0,5006583137.0,256593362.0,314507301.0
삼양사,2016,-0.053151019932845545,1.566,11.15,10.82,8455.57,99370.86,12.41785,1.05665,0.55752,76.99,2063771564.02,2000884793.56,147334946.41,152583188.6
휴켐스,2016,0.19102081765738643,1.566,11.15,8.26,1054.73,13142.65,20.57399,1.65111,1.48281,51.81,748874586.77,598231741.63,76890817.52,77311875.65
휠라코리아,2016,-0.20668987704376185,1.566,11.15,34.93,28419.83,75175.14,2.48066,0.93781,0.82937,159.95,3384914898.72,967128444.71,11837651.16,343289264.14
한화손해보험,2016,0.06327593111734076,1.566,11.15,12.79,1230.21,9747.64,5.87705,0.74172,0.10593,1401.81,13283348171.43,4938101673.51,135414774.54,136240808.18
후성,2016,0.4336439588688945,1.566,11.15,50.19,703.64,1643.55,10.43147,4.46594,3.53102,92.85,315083346.16,192073255.88,36433577.43,83299105.39
대상,2016,-0.17353716746219838,1.566,11.15,7.13,1877.84,23548.78,14.05871,1.12108,0.3182,166.18,2308460528.26,2855008995.86,111069964.19,141065501.47
JB금융지주,2016,0.06772486772486763,1.566,11.15,7.15,917.72,14703.26,6.29822,0.39311,0.42841,1445.27,45798925000.0,1626031000.0,252735000.0,209218000.0
다우기술,2016,-0.0993404781533388,1.566,11.15,12.57,2173.26,20953.58,8.28249,0.85904,0.70018,493.73,9544615457.15,1153420151.41,253412926.07,131981565.13
아시아나항공,2016,0.005755702408868135,1.566,11.15,5.55,250.6,4346.18,16.83958,0.97097,0.14395,689.86,8229241087.45,5763550962.63,256484332.58,450603795.25
제주항공,2016,0.03379177297902802,1.566,11.15,21.03,2038.47,10341.73,12.31316,2.42706,0.87249,120.76,600309975.82,747613396.32,58415263.86,67036133.61
삼양홀딩스,2016,-0.22369331709207685,1.566,11.15,3.57,2549.67,153652.87,46.86881,0.77773,0.45848,71.26,3169444796.89,2311465054.37,141013329.51,105291284.55
코오롱,2016,0.08997948242769205,1.566,11.15,3.47,1557.43,45690.73,37.62609,1.28254,0.19555,301.02,3333623695.27,3936858958.83,136872654.84,48576254.86
동아에스티,2016,-0.2795522364494687,1.566,11.15,1.86,1266.91,69856.9,83.27348,1.51023,1.57894,81.02,1066616685.61,560535398.49,14842859.68,32147039.7
도레이케미칼,2016,-0.013477228131777319,1.566,11.15,4.73,330.43,7154.52,58.25742,2.69061,1.02259,132.15,768686278.23,872783555.6,39653644.17,51752715.39
AK홀딩스,2016,0.0757532474079552,1.566,11.15,13.94,5436.41,47596.68,10.30092,1.17655,0.2539,171.1,2741946502.61,2921831063.62,213669704.55,141528162.75
한솔케미칼,2016,0.005097593830062586,1.566,11.15,20.05,4942.13,25178.96,16.85508,3.30832,2.04363,105.12,699716321.56,460400869.77,82147806.32,82756609.63
SK가스,2016,0.2511804431545459,1.566,11.15,11.27,19180.64,157217.17,6.7516,0.8237,0.21888,137.88,4070915648.35,5254738368.5,180788099.74,224360159.48
동원F&B,2016,-0.1799415527292788,1.566,11.15,9.92,13901.36,145214.68,14.24321,1.3635,0.34093,94.84,1092285975.72,2241255930.23,73302773.63,92391544.34
지역난방공사,2016,0.06600091997685209,1.566,11.15,7.19,10943.1,155889.38,6.2231,0.43685,0.45847,184.42,5133804856.97,1719867257.81,161656016.22,314132452.52
LF,2016,0.11689929138930633,1.566,11.15,4.94,1766.84,36006.25,12.19692,0.59851,0.41203,50.27,1581137588.87,1529296618.53,78987699.61,92761013.94
미래에셋생명,2016,0.2230988384834538,1.566,11.15,4.17,459.25,11366.85,11.21394,0.45307,0.20968,1423.48,28644109281.0,2286781061.47,116798078.79,103411949.0
한국토지신탁,2016,-0.017283201940570092,1.566,11.15,16.33,339.81,2278.16,8.40175,1.2532,4.04976,64.18,929642681.69,177999039.49,113996543.39,86281632.69
한미반도체,2016,-0.1802759397437702,1.566,11.15,15.59,1236.41,9783.58,12.49585,1.57918,2.36328,36.13,284988380.02,166268021.83,38554457.58,36150977.35
LG하우시스,2016,-0.15249257070352928,1.566,11.15,8.24,7513.6,93936.3,12.7369,1.01878,0.32681,143.86,2285896000.0,2928337000.0,156991000.0,194086000.0
동아쏘시오홀딩스,2016,-0.2659607908015551,1.566,11.15,23.77,28409.88,144762.33,5.50865,1.08108,1.13069,60.1,1402215519.61,726165504.52,75998662.18,176442563.02
케이씨텍,2016,0.34179541278159675,1.566,11.15,15.91,1435.95,9954.7,11.21209,1.61733,1.10286,39.05,472905030.44,487492476.43,54073689.59,58082674.23
한섬,2016,-0.194154382948598,1.566,11.15,6.6,2292.97,36644.32,15.19863,0.95103,1.20556,17.91,1038024261.65,711998208.53,72028391.15,73199376.71
대신증권,2016,0.1947778286761337,1.566,11.15,4.22,853.01,22588.92,12.19212,0.4604,0.21826,895.05,17692580620.0,446263446.0,83312068.0,91996070.0
영원무역홀딩스,2016,-0.1246371263597792,1.566,11.15,7.41,5074.98,63277.98,11.72418,0.9403,0.34701,61.67,2838123068.02,2338014921.2,200995943.68,134177644.31
한국자산신탁,2016,0.016568864342423106,1.566,11.15,22.49,920.28,4867.48,9.01899,1.70519,4.81159,36.12,567589307.08,136478319.26,96185635.0,73323406.62
유안타증권,2016,0.06857483601669645,1.566,11.15,3.1,147.4,5125.1,21.26866,0.6117,0.45613,903.47,10363054944.0,305521632.0,13169401.0,51178250.0
한올바이오파마,2016,-0.2395241795684141,1.566,11.15,2.03,38.91,2070.36,337.95939,6.35155,8.26161,19.52,124730823.16,82881524.07,285401.0,4260690.42
한국콜마홀딩스,2016,-0.2793914246196404,1.566,11.15,17.38,2187.72,15132.8,15.40417,2.22695,1.70815,77.88,567569888.19,330438588.91,48732314.45,41758250.12
화승엔터프라이즈,2016,0.14891465552110028,1.566,11.15,27.31,1550.98,7139.62,9.86473,2.14297,0.53425,126.51,436691157.04,640234067.75,43832661.54,52953312.33
한라홀딩스,2016,0.016039373715814875,1.566,11.15,8.47,6974.95,85821.59,8.68823,0.70612,0.65388,100.11,1914036710.45,1001167188.85,115899124.03,91054748.46
한국단자,2016,-0.16561896114176622,1.566,11.15,11.45,6451.75,58992.71,12.19824,1.33406,1.1476,33.75,821786178.37,714241350.46,90403518.37,109879233.94
쌍용차,2016,-0.0911045417898414,1.566,11.15,7.6,423.43,5922.56,18.63354,1.33219,0.29838,166.2,2163423179.72,3628536546.39,27994070.0,213955068.22
에스엘,2016,0.28048333943610393,1.566,11.15,12.77,3216.79,26518.56,6.69923,0.81264,0.45071,79.28,1632343155.57,1619199790.63,99335301.66,174823326.84
일양약품,2016,-0.22745697117832775,1.566,11.15,5.59,303.0,10647.73,137.45875,3.91163,3.10304,98.41,431263403.42,261614907.97,23182210.34,17292315.11
F&F,2016,0.9917639910889084,1.566,11.15,14.18,1962.85,14721.14,8.89013,1.18537,0.61217,34.79,305575468.1,438979655.02,45621234.8,37283063.34
한전기술,2016,-0.23095221437067093,1.566,11.15,4.24,465.61,11308.74,50.79358,2.0913,1.78633,86.43,786595743.78,506012235.39,5945817.46,37434854.95
대교,2016,-0.0745411552753068,1.566,11.15,6.4,408.7,7016.82,19.89234,1.15864,1.03151,27.96,848138968.52,820717373.38,42846850.2,77646838.54
S&T모티브,2016,-0.21779554948716695,1.566,11.15,4.41,2295.19,46542.03,21.28364,1.04959,0.61911,58.24,1248155630.3,1153810828.3,71647791.2,59237540.88
롯데푸드,2016,-0.2245260337786842,1.566,11.15,6.34,42479.3,688335.58,15.27803,0.94285,0.50429,41.75,1336154215.67,1762404698.47,79829665.86,107374728.29
화승인더,2016,0.1744927536231884,1.566,11.15,23.36,804.12,4172.85,12.99557,2.50428,0.57172,179.46,803885741.21,1011154972.95,78139591.07,71387961.44
신도리코,2016,0.1165042822346194,1.566,11.15,3.83,3153.7,84536.73,17.40812,0.64942,1.0909,10.82,932198393.25,507283934.96,16262543.89,53667351.58
세아홀딩스,2016,0.12678052801466788,1.566,11.15,5.67,22514.26,429638.07,5.7297,0.30025,0.1279,77.07,5177866749.4,4034333362.23,234786263.39,290885067.42
경동나비엔,2016,-0.16327279002545403,1.566,11.15,16.85,2898.41,18580.58,14.85297,2.31694,0.94031,79.99,429754701.57,583252904.47,45831936.77,52884069.46
고려제강,2016,-0.02493551160791052,1.566,11.15,2.79,2279.23,77770.26,17.6156,0.51626,0.50986,63.95,2454575239.94,1417444526.25,38395953.4,145958167.19
빙그레,2016,-0.0074800810469066725,1.566,11.15,5.53,2916.49,55245.33,21.87561,1.15485,0.77292,19.55,623750932.01,813166106.66,37235846.08,54322383.1
스카이라이프,2016,-0.0359637932081891,1.566,11.15,13.24,1435.64,11488.38,12.05037,1.50587,1.24399,42.35,777948019.15,665053007.45,80637464.29,167550051.73
롯데관광개발,2016,-0.25920028308563337,1.566,11.15,0.92,33.75,3622.9,218.07407,2.03152,6.63224,118.03,362245685.93,50376420.17,3292695.0,2446934.79
태영건설,2016,0.30298161042670957,1.566,11.15,0.14,1.92,10875.09,2822.91667,0.49839,0.20781,176.63,3489336274.11,2059304924.23,97067250.83,68858926.51
오리온홀딩스,2016,-0.5237415978479483,1.566,11.15,15.42,39521.82,271618.14,16.57312,2.41147,1.6437,70.62,2908864464.71,2386269282.41,326246561.22,397941885.41
대한해운,2016,0.5765855274051996,1.566,11.15,5.15,1220.02,24844.79,14.09813,0.6923,0.77758,252.14,2204457784.82,540314590.21,44065761.02,114273964.49
광주은행,2016,0.33078033078033076,1.566,11.15,7.22,2014.49,28832.42,5.36116,0.37458,0.66536,1429.09,22619459500.11,725001966.81,132761427.05,131766437.11
NICE,2016,-0.12388021499872026,1.566,11.15,12.36,1378.78,14341.82,12.76491,1.22718,0.49519,82.12,1408253172.76,1346411433.63,126926939.35,129722537.59
동아타이어,2016,0.0029830827805472637,1.566,11.15,11.08,3372.22,33125.18,7.38386,0.75169,0.61604,41.12,1115539570.56,959031647.03,92150273.08,117129419.0
신영증권,2016,0.06260961066292525,1.566,11.15,6.12,3763.82,72156.19,13.28438,0.69294,0.41411,678.19,8678010691.2,202636174.56,83476717.09,67042604.51
DB하이텍,2016,0.07147456535737273,1.566,11.15,29.65,1984.76,8212.04,8.01104,1.93618,0.91539,188.6,986788572.27,773140180.18,172427929.68,167673017.9
세아제강,2016,0.3977433205426302,1.566,11.15,5.19,10853.79,210321.11,8.53158,0.44028,0.3091,67.92,2169697076.93,1797489536.64,77248357.06,115752964.04
풀무원,2016,-0.14861073045952256,1.566,11.15,2.86,4881.66,69414.18,28.78119,2.02408,0.26355,189.81,1061384109.1,2030673097.85,37944669.97,81566646.69
대덕GDS,2016,0.39762859051436217,1.566,11.15,2.11,466.5,20373.21,27.65273,0.63318,0.57303,12.53,513147462.69,463195441.52,4859935.77,42972341.09
신세계푸드,2016,-0.005745398898741594,1.566,11.15,4.89,3689.82,76746.42,39.97485,1.92191,0.53431,87.14,556151052.07,1069034286.71,21376850.0,48004340.06
무학,2016,-0.20753222438251606,1.566,11.15,13.27,2157.29,17639.56,10.59199,1.29538,2.41044,22.97,603740661.74,270169022.41,51958900.3,90632929.1
용평리조트,2016,0.2808631057658295,1.566,11.15,4.04,323.76,8235.76,26.50111,1.0418,1.80107,134.32,928945970.11,210702134.55,30374032.41,27808166.21
농심홀딩스,2016,-0.16794886006725052,1.566,11.15,9.8,17110.85,181173.61,7.04232,0.66511,1.12258,39.27,1171929233.65,497827568.53,86852708.25,90770173.6
송원산업,2016,0.02782645637512604,1.566,11.15,12.6,1801.63,14851.08,9.49141,1.15143,0.59108,134.2,829523000.0,694326000.0,76350000.0,78245000.0
CJ헬로,2016,-0.180307633877706,1.566,11.15,2.24,277.77,12481.52,33.73294,0.75071,0.65933,90.37,1840191674.87,1100634800.03,42936484.7,270768866.66
엔에스쇼핑,2016,-0.5710356297575641,1.566,11.15,14.12,14929.13,112372.25,10.28191,1.366,1.17258,113.61,808701981.78,441108681.67,78993181.59,62966590.88
한국쉘석유,2016,-0.1109302671531952,1.566,11.15,28.06,20955.68,74861.37,21.13985,5.9176,2.73066,26.36,122973241.17,210901754.84,35079729.24,28481186.23
대덕전자,2016,0.3021907216494846,1.566,11.15,5.06,478.87,10472.35,17.04012,0.77919,0.81117,19.46,557708966.52,490868073.03,28761952.22,67563816.76
삼진제약,2016,0.09036876498210367,1.566,11.15,18.99,2170.82,13772.06,16.00778,2.52322,2.01838,34.11,227572906.7,239312893.94,42058096.91,37096013.51
동양,2016,-0.26059654631083207,1.566,11.15,2.68,101.56,4059.2,29.39149,0.73537,1.62658,16.46,1004693582.73,439901518.55,7652441.44,30856003.95
남양유업,2016,0.023963957550734216,1.566,11.15,4.28,41928.31,1029018.05,17.50607,0.7133,0.5252,17.12,1041501793.77,1239168204.46,41828376.26,74575417.18
애경유화,2016,-0.7524195610094591,1.566,11.15,23.27,1677.6,8007.2,7.51073,1.57358,0.46523,61.37,408400367.95,867743146.14,75010272.19,61673650.21
세방전지,2016,-0.05394980456696152,1.566,11.15,7.87,4483.73,59790.99,8.34127,0.62551,0.54554,31.45,1086480434.23,959775756.59,74349973.15,98163627.24
자화전자,2016,0.2845860566448801,1.566,11.15,5.33,807.92,15725.87,21.10357,1.0842,1.02246,49.92,426797992.65,298489508.44,19333488.42,37971491.67
해태제과식품,2016,-0.26378205128205123,1.566,11.15,10.8,927.52,11295.6,19.35268,1.58911,0.61728,170.22,796349271.76,792832633.37,35151363.36,51506362.56
제이준코스메틱,2016,0.826812585499316,1.566,11.15,25.22,302.35,1604.73,20.83678,3.92589,3.13308,33.44,115313855.16,83423744.17,13337890.01,12808848.97
서울가스,2016,0.01435592800820329,1.566,11.15,2.66,4639.5,186314.51,17.71743,0.44119,0.3231,64.69,1466624997.35,1272040228.19,-6700808.46,54010711.55
에이블씨엔씨,2016,-0.18760082123478516,1.566,11.15,9.39,1171.44,12969.38,17.67056,1.59607,0.73256,40.25,277859818.14,434555619.41,24300159.43,23130381.17
SK디앤디,2016,-0.3672356745375245,1.566,11.15,9.76,2528.33,19572.51,17.46212,2.25571,1.72046,257.71,1021405101.91,276376332.24,40381595.22,32864626.72
한세예스24홀딩스,2016,-0.4006080875646093,1.566,11.15,6.85,388.08,6633.2,26.7986,1.56787,0.18572,155.97,1740589243.37,2239987017.86,86086439.85,53138317.04
신세계인터내셔날,2016,-0.12931395105626442,1.566,11.15,3.7,2431.94,66769.33,27.22107,0.99147,0.46289,101.91,966185101.9,1021123056.07,27040430.84,51197257.23
삼천리,2016,0.051620343223486076,1.566,11.15,1.48,8518.55,317889.5,11.91517,0.31929,0.13436,170.74,3690167117.6,3063254300.57,60582643.94,147699329.55
